url,breakpoint,attrID,property,declared,computed,status
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-3,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-3,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-4,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-4,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-4,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-4,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-5,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-5,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-5,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-5,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-6,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-6,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-6,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-6,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-7,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-7,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-7,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-stack-tags-7,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,gridCols,72px 1fr 1.2fr,72px 334.531px 401.469px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,columnGap,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-0,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,gridCols,72px 1fr 1.2fr,72px 334.531px 401.469px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,columnGap,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-1,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,gridCols,72px 1fr 1.2fr,72px 334.531px 401.469px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,columnGap,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-2,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,gridCols,72px 1fr 1.2fr,72px 334.531px 401.469px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,columnGap,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-3,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,gridCols,84px 1fr,84px 760px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,paddingTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-head,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-in,width,100%,viewport- or parent-relative,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-in,maxWidth,1240px,1240px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-in,marginLeft,auto,auto resolves to a used value (0px),not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-in,marginRight,auto,auto resolves to a used value (0px),not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-list,marginTop,44px,44px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-svc-pad,paddingTop,84px,84px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-0-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-1-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-2-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-3-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-4-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-5-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-6-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-tag-7-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker,backgroundColor,"rgb(22,24,28)","rgb(22, 24, 28)",ok
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker,paddingTop,11px,11px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker,paddingBottom,11px,11px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker,customStyles:overflow,hidden,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker-track,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-ticker-track,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,paddingRight,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,paddingLeft,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-0,customStyles:border-left,0,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,paddingRight,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,paddingLeft,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-1,customStyles:border-left,0,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,paddingRight,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,paddingLeft,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-2,customStyles:border-left,0,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-a-0,marginTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-a-1,marginTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-a-2,marginTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-grid,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-grid,gridCols,"repeat(1, 1fr)",844px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-grid,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-grid,rowGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-grid,marginTop,42px,42px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,gridCols,84px 1fr,84px 760px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,paddingTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-head,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-in,width,100%,viewport- or parent-relative,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-in,maxWidth,1240px,1240px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-in,marginLeft,auto,auto resolves to a used value (0px),not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-in,marginRight,auto,auto resolves to a used value (0px),not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-voice-pad,paddingTop,84px,84px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voices,backgroundColor,"rgb(250,250,247)","rgb(250, 250, 247)",ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voices,paddingLeft,28px,28px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voices,paddingRight,28px,28px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-voices,fontFamily,"'Noto Sans TC','PingFang TC','Hiragino Sans TC','Microsoft JhengHei',sans-serif","""Noto Sans TC"", ""PingFang TC"", ""Hiragino Sans TC"", ""Microsoft JhengHei"", sans-serif",ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,gridCols,60px 1.4fr 1fr 1fr,60px 298.109px 212.938px 212.953px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,columnGap,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,paddingTop,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,paddingBottom,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,cursor,pointer,pointer,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-0,customStyles:border-bottom,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,gridCols,60px 1.4fr 1fr 1fr,60px 298.109px 212.938px 212.953px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,columnGap,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,paddingTop,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,paddingBottom,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,cursor,pointer,pointer,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-1,customStyles:border-bottom,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,gridCols,60px 1.4fr 1fr 1fr,60px 298.109px 212.938px 212.953px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,columnGap,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,paddingTop,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,paddingBottom,17px,17px,ok
https://mosaic.moksaweb.com/moksa/,_t,mk-work-2,cursor,pointer,pointer,ok
